ADDRESS_LATITUDE,ADDRESS_LONGITUDE,LOCATION_ID,DLOBO_LOC_ADDRESS,DLOBO_LOC_CITY,DLOBO_LOC_STATE,DLOBO_LOC_ZIPCODE,CLEAN_ZIP,FULL_ADDRESS
0,0,99170881,3037 GOSHEN ROAD,FORT WAYNE,IN,46808,46808,"3037 GOSHEN ROAD,FORT WAYNE,IN,46808"
41.593474,-88.186144,58480,15919 S. LINCOLN HIGHWAY,PLAINFIELD,IL,60544,60544,"15919 S. LINCOLN HIGHWAY,PLAINFIELD,IL,60544"
29.794796,-98.753284,40523,37101 IH 10 FRONTAGE ROAD,BOERNE,TX,78006,78006,"37101 IH 10 FRONTAGE ROAD,BOERNE,TX,78006"
0,0,99170281,2786 SALT SPRINGS ROAD,GIRARD,OH,44420,44420,"2786 SALT SPRINGS ROAD,GIRARD,OH,44420"
39.75943,-104.813171,9734,15000 EAST SMITH ROAD,AURORA,CO,80011,80011,"15000 EAST SMITH ROAD,AURORA,CO,80011"
0,0,99170712,5901 FAIRFIELD ROAD,COLUMBIA,SC,29203,29203,"5901 FAIRFIELD ROAD,COLUMBIA,SC,29203"
30.084345,-98.418142,40574,1138 U.S. HIGHWAY 281 SOUTH,BLANCO,TX,78606,78606,"1138 U.S. HIGHWAY 281 SOUTH,BLANCO,TX,78606"
33.748328,-84.562601,9607,5100 TULANE DRIVE SW,ATLANTA,GA,30336,30336,"5100 TULANE DRIVE SW,ATLANTA,GA,30336"
39.930579,-83.6128843,85215,213 NORTH URBANA STREET,SOUTH VIENNA,OH,45369,45369,"213 NORTH URBANA STREET,SOUTH VIENNA,OH,45369"
-1,-1,9658,UNKNOWN,SLATON,TX,UNKNOWN,UNKNO,"UNKNOWN,SLATON,TX,UNKNO"
0,0,99170889,101 SOUTH 45TH STREET,MT. VERNON,IL,62864,62864,"101 SOUTH 45TH STREET,MT. VERNON,IL,62864"
41.421647,-81.504479,51031,24700 MILES ROAD,BEDFORD HEIGHTS,OH,44146,44146,"24700 MILES ROAD,BEDFORD HEIGHTS,OH,44146"
35.9028985,-84.0209577,376,7686 NORTHSHORE DRIVE,KNOXVILLE,TN,37919,37919,"7686 NORTHSHORE DRIVE,KNOXVILLE,TN,37919"
30.562291,-100.647533,8638,604 S. HWY 277,SONORA,TX,76950,76950,"604 S. HWY 277,SONORA,TX,76950"
0,0,99170029,6900 OLD U.S. 27,FREMONT,IN,46737,46737,"6900 OLD U.S. 27,FREMONT,IN,46737"
32.816179,-83.709117,68225,4701 LOG CABIN DR.,MACON,GA,31204,31204,"4701 LOG CABIN DR.,MACON,GA,31204"
0,0,9650,1660 SILVERTON AVE,WOODBURN,OR,97071,97071,"1660 SILVERTON AVE,WOODBURN,OR,97071"
36.901396,-82.045628,63480,775 REGIONAL PARK RD,LEBANON,VA,24266,24266,"775 REGIONAL PARK RD,LEBANON,VA,24266"
35.469129,-84.652949,57147,2920 DECATUR PIKE,ATHENS,TN,37303,37303,"2920 DECATUR PIKE,ATHENS,TN,37303"
29.369101,-100.888529,40538,1300 E GIBBS STREET,DEL RIO,TX,78840,78840,"1300 E GIBBS STREET,DEL RIO,TX,78840"
35.0468969,-81.8123165,1331,175 TRUCK STOP RD,COWPENS,SC,29330,29330,"175 TRUCK STOP RD,COWPENS,SC,29330"
41.418649,-81.757669,66305,10250 BROOKPARK RD.,BROOKLYN,OH,44130,44130,"10250 BROOKPARK RD.,BROOKLYN,OH,44130"
37.0444501,-86.2092384,87179,604 MAIN ST,SMITHS GROVE,KY,42171,42171,"604 MAIN ST,SMITHS GROVE,KY,42171"
29.848203,-98.174774,40570,14580 RIVER ROAD,NEW BRAUNFELS,TX,78130,78130,"14580 RIVER ROAD,NEW BRAUNFELS,TX,78130"
35.170843,-101.938968,10530,3572 S. SONCY RD.,AMARILLO,TX,79121,79121,"3572 S. SONCY RD.,AMARILLO,TX,79121"
37.829299,-85.724001,59567,12492 PRESTON HIGHWAY,LEBANON JUNCTION,KY,40150,40150,"12492 PRESTON HIGHWAY,LEBANON JUNCTION,KY,40150"
32.7954,-96.9249,996,1501 SOUTH LOOP 12,IRVING,TX,75060,75060,"1501 SOUTH LOOP 12,IRVING,TX,75060"
-1,-1,-2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNO,"UNKNOWN,UNKNOWN,UNKNOWN,UNKNO"
34.0640262,-117.4195713,9640,17628 SLOVER AVE,COLTON,CA,92316,92316,"17628 SLOVER AVE,COLTON,CA,92316"
0,0,99170211,14750 SOUTH HIGHWAY 95,LAKE HAVASU CITY,AZ,86404,86404,"14750 SOUTH HIGHWAY 95,LAKE HAVASU CITY,AZ,86404"
35.9535255,-83.9395405,244,2218 CUMBERLAND AVENUE,KNOXVILLE,TN,37916,37916,"2218 CUMBERLAND AVENUE,KNOXVILLE,TN,37916"
38.8843047,-77.0991153,2872,3299 NORTH WILSON BOULEVARD,ARLINGTON,VA,22201,22201,"3299 NORTH WILSON BOULEVARD,ARLINGTON,VA,22201"
32.3018181,-96.6383208,1300,2200 W LAKE BARDWELL DRIVE,ENNIS,TX,75119,75119,"2200 W LAKE BARDWELL DRIVE,ENNIS,TX,75119"
35.720664,-78.586036,56961,4541 JONES SAUSAGE ROAD,GARNER,NC,27529,27529,"4541 JONES SAUSAGE ROAD,GARNER,NC,27529"
39.9413177,-79.6593912,82918,2281 UNIVERSITY DRIVE,UNIONTOWN,PA,15456,15456,"2281 UNIVERSITY DRIVE,UNIONTOWN,PA,15456"
41.6802541,-88.2054734,87448,3004 111TH STREET,NAPERVILLE,IL,60564,60564,"3004 111TH STREET,NAPERVILLE,IL,60564"
45.1304,-93.2729,1045,8855 EVERGREEN BLVD.,COON RAPIDS,MN,55303,55303,"8855 EVERGREEN BLVD.,COON RAPIDS,MN,55303"
0,0,99170594,2815 SINGING HILLS BLVD.,SIOUX CITY,IA,51111,51111,"2815 SINGING HILLS BLVD.,SIOUX CITY,IA,51111"
41.078498,-87.868291,51415,2925 RIVERSTONE COURT,KANKAKEE,IL,60901,60901,"2925 RIVERSTONE COURT,KANKAKEE,IL,60901"
36.82526,-76.403502,4668,3920 PORTSMOUTH BLVD.,CHESAPEAKE,VA,23321,23321,"3920 PORTSMOUTH BLVD.,CHESAPEAKE,VA,23321"
36.6894503,-76.6088904,4676,1129 CAROLINA ROAD,SUFFOLK,VA,23434,23434,"1129 CAROLINA ROAD,SUFFOLK,VA,23434"
36.1572444,-83.9147714,216,8942 MAYNARDVILLE HIGHWAY,KNOXVILLE,TN,37938,37938,"8942 MAYNARDVILLE HIGHWAY,KNOXVILLE,TN,37938"
31.5486,-84.2076,9710,1722 W OAKRIDGE DR,ALBANY,GA,31707,31707,"1722 W OAKRIDGE DR,ALBANY,GA,31707"
30.122549,-97.433943,40588,1525 TX-71,CEDAR CREEK (BASTROP),TX,78612,78612,"1525 TX-71,CEDAR CREEK (BASTROP),TX,78612"
35.781819,-86.401279,41064,3208 SHELBYVILLE HWY,MURFREESBORO,TN,37128,37128,"3208 SHELBYVILLE HWY,MURFREESBORO,TN,37128"
40.2944684,-109.9891828,140,380 SOUTH 200 EAST,ROOSEVELT,UT,84066,84066,"380 SOUTH 200 EAST,ROOSEVELT,UT,84066"
42.2085253,-89.1077166,535,4980 S. MAIN STREET,ROCKFORD,IL,61102,61102,"4980 S. MAIN STREET,ROCKFORD,IL,61102"
38.1518345,-85.0713699,89329,1939 WADDY ROAD,WADDY,KY,40076,40076,"1939 WADDY ROAD,WADDY,KY,40076"
34.7772768,-96.6789528,8650,301 N. BROADWAY AVENUE,ADA,OK,74820,74820,"301 N. BROADWAY AVENUE,ADA,OK,74820"
36.1644349,-95.7951874,90019,16141 EAST SKELLY DRIVE,TULSA,OK,74116,74116,"16141 EAST SKELLY DRIVE,TULSA,OK,74116"
42.0594389,-76.1414745,89954,7774 NY-434,APALACHIN,NY,13732,13732,"7774 NY-434,APALACHIN,NY,13732"
30.041337,-97.843777,40586,18210 IH 35 SOUTH,BUDA,TX,78610,78610,"18210 IH 35 SOUTH,BUDA,TX,78610"
31.0982,-97.3427,66883,9605 NW H K DODGEN LOOP,TEMPLE,TX,76504-2618,76504,"9605 NW H K DODGEN LOOP,TEMPLE,TX,76504"
42.307281,-87.877353,57459,2850 SKOKIE HIGHWAY,NORTH CHICAGO,IL,60064,60064,"2850 SKOKIE HIGHWAY,NORTH CHICAGO,IL,60064"
41.801795,-90.325469,9731,5640 44TH AVE S,CLINTON,IA,52732,52732,"5640 44TH AVE S,CLINTON,IA,52732"
40.431784,-74.5150035,83475,2800 US HIGHWAY 1,NORTH BRUNSWICK,NJ,8902,8902,"2800 US HIGHWAY 1,NORTH BRUNSWICK,NJ,8902"
0,0,99170496,2086 ATALISSA ROAD,ATALISSA,IA,52720,52720,"2086 ATALISSA ROAD,ATALISSA,IA,52720"
42.682548,-84.512818,58796,2558 EAST JOLLY ROAD,LANSING,MI,48910,48910,"2558 EAST JOLLY ROAD,LANSING,MI,48910"
0,0,79988617,5990 WASHINGTON ST,DENVER,CO,80216,80216,"5990 WASHINGTON ST,DENVER,CO,80216"
37.3601349,-79.181284,4639,3001 WARDS ROAD,LYNCHBURG,VA,24502,24502,"3001 WARDS ROAD,LYNCHBURG,VA,24502"
34.207885,-84.799634,87209,1395 HIGHWAY 411,CARTERSVILLE,GA,30121,30121,"1395 HIGHWAY 411,CARTERSVILLE,GA,30121"
0,0,99170729,15919 NORTH FREEWAY,HOUSTON,TX,77090,77090,"15919 NORTH FREEWAY,HOUSTON,TX,77090"
42.171028,-112.242845,99988640,47 S 1000 W,MALAD,ID,83252,83252,"47 S 1000 W,MALAD,ID,83252"
40.485548,-75.840019,56753,14233 KUTZTOWN ROAD,FLEETWOOD,PA,19522,19522,"14233 KUTZTOWN ROAD,FLEETWOOD,PA,19522"
36.2184531,-115.1280961,930,1000 E CHEYENNE AVE,NORTH LAS VEGAS,NV,89030,89030,"1000 E CHEYENNE AVE,NORTH LAS VEGAS,NV,89030"
36.978512,-84.1159289,90040,218 HWY 770,CORBIN,KY,40701,40701,"218 HWY 770,CORBIN,KY,40701"
0,0,99170304,3105 DOYLE ROAD,NEW HAVEN,IN,46774,46774,"3105 DOYLE ROAD,NEW HAVEN,IN,46774"
0,0,229,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
33.190821,-102.273471,10157,1106 LUBBOCK ROAD,BROWNFIELD,TX,79316,79316,"1106 LUBBOCK ROAD,BROWNFIELD,TX,79316"
37.2725356,-76.6817413,4663,395 2ND. ST.,WILLIAMSBURG,VA,23185,23185,"395 2ND. ST.,WILLIAMSBURG,VA,23185"
35.660096,-101.411417,10539,1414 WEST WILSON,BORGER,TX,79007,79007,"1414 WEST WILSON,BORGER,TX,79007"
40.031055,-81.44891,51017,64279 WINTERGREEN ROAD,LORE CITY,OH,43755,43755,"64279 WINTERGREEN ROAD,LORE CITY,OH,43755"
39.851682,-84.424505,58013,926 ARLINGTON ROAD,BROOKVILLE,OH,45309,45309,"926 ARLINGTON ROAD,BROOKVILLE,OH,45309"
0,0,99170034,4154 WEST US HIGHWAY 24,REMINGTON,IN,47977,47977,"4154 WEST US HIGHWAY 24,REMINGTON,IN,47977"
36.08725,-86.696273,41080,340 HARDING PLACE,NASHVILLE,TN,37211,37211,"340 HARDING PLACE,NASHVILLE,TN,37211"
32.2733075,-90.1919809,77,2522 SOUTH GALLATIN STREET,JACKSON,MS,39204,39204,"2522 SOUTH GALLATIN STREET,JACKSON,MS,39204"
45.9180106,-119.3244004,1093,2020 US 730,UMATILLA,OR,97882,97882,"2020 US 730,UMATILLA,OR,97882"
31.9764,-102.1044,984,32 EAST INDUSTRIAL LOOP,MIDLAND,TX,79701,79701,"32 EAST INDUSTRIAL LOOP,MIDLAND,TX,79701"
43.009482,-87.966884,54100,4225 WEST BURNHAM STREET,WEST MILWAUKEE,WI,53215,53215,"4225 WEST BURNHAM STREET,WEST MILWAUKEE,WI,53215"
41.680414,-88.067727,51127,ROUTE 53 AND OLD CHICAGO DR,BOLLINGBROOK,IL,60440,60440,"ROUTE 53 AND OLD CHICAGO DR,BOLLINGBROOK,IL,60440"
33.538707,-111.886072,10012,9030 E TALKING STICK WAY,SCOTTSDALE,AZ,85250,85250,"9030 E TALKING STICK WAY,SCOTTSDALE,AZ,85250"
36.252766,-120.238584,21011,24505 W DORRIS AVE.,COALINGA,CA,93210,93210,"24505 W DORRIS AVE.,COALINGA,CA,93210"
55.757387,-118.699449,797,HWY 49 & 2,RYCROFT,AB,T0H 3A0,T0H 3,"HWY 49 & 2,RYCROFT,AB,T0H 3"
36.065556,-86.435707,980,192 ALDI BLVD,MOUNT JULIET,TN,37122,37122,"192 ALDI BLVD,MOUNT JULIET,TN,37122"
38.7602528,-90.0656655,3645,1310 EAST CHAIN OF ROCKS ROAD,PONTOON BEACH,IL,62040,62040,"1310 EAST CHAIN OF ROCKS ROAD,PONTOON BEACH,IL,62040"
35.9782802,-77.7900163,86981,1493 NORTH WESLEYAN BOULEVARD,ROCKY MOUNT,NC,27804,27804,"1493 NORTH WESLEYAN BOULEVARD,ROCKY MOUNT,NC,27804"
46.5555063,-84.3240903,838,987 GREAT NORTHERN ROAD,SAULT STE MARIE,ON,P6A 5K7,P6A 5,"987 GREAT NORTHERN ROAD,SAULT STE MARIE,ON,P6A 5"
0,0,9763,3790 PICKETT ROAD,FAIRFAX,VA,22031,22031,"3790 PICKETT ROAD,FAIRFAX,VA,22031"
40.4269052,-109.4993022,189,UNKNOWN,NAPLES,UT,84078,84078,"UNKNOWN,NAPLES,UT,84078"
43.0219419,-83.654176,88748,509 SOUTH DORT HIGHWAY,FLINT,MI,48503,48503,"509 SOUTH DORT HIGHWAY,FLINT,MI,48503"
34.014528,-117.525701,99171009,11053 RIVERSIDE DRIVE,JURUPA VALLEY,CA,92509,92509,"11053 RIVERSIDE DRIVE,JURUPA VALLEY,CA,92509"
30.3092125,-91.8359832,427,1018 MARTHA HERBERT ROAD,BREAUX BRIDGE,LA,70517,70517,"1018 MARTHA HERBERT ROAD,BREAUX BRIDGE,LA,70517"
41.100851,-100.72662,3687,3400 SO. NEWBERRY RD.,NORTH PLATTE,NE,69101,69101,"3400 SO. NEWBERRY RD.,NORTH PLATTE,NE,69101"
41.287316,-87.2938599,90034,3235 E. 181ST AVENUE,HEBRON,IN,46341,46341,"3235 E. 181ST AVENUE,HEBRON,IN,46341"
32.9578779,-97.3075292,3434,2400 ALLIANCE GATEWAY FWY.,FORT WORTH,TX,76177,76177,"2400 ALLIANCE GATEWAY FWY.,FORT WORTH,TX,76177"
0,0,99171030,12680 S. KEDZIE,ALSIP,IL,60803,60803,"12680 S. KEDZIE,ALSIP,IL,60803"
41.4800317,-88.0795798,1024,40 EAST LARAWAY ROAD,JOLIET,IL,60433,60433,"40 EAST LARAWAY ROAD,JOLIET,IL,60433"
49.788122,-112.132398,823,6007 52 AVE,TABER,AB,T1G 1W9,T1G 1,"6007 52 AVE,TABER,AB,T1G 1"
39.262105,-84.603226,59336,10270 COLERAIN AVE.,CINCINNATI,OH,45251,45251,"10270 COLERAIN AVE.,CINCINNATI,OH,45251"
36.1791753,-86.2994386,411,113 ALLIGOOD WAY,LEBANON,TN,37090,37090,"113 ALLIGOOD WAY,LEBANON,TN,37090"
47.6906707,-117.1961326,9635,3808 N SULLIVAN ROAD N3 RELOAD YARD,SPOKANE,WA,99216,99216,"3808 N SULLIVAN ROAD N3 RELOAD YARD,SPOKANE,WA,99216"
36.2935,-78.3821,66891,680 VANCO MILL ROAD  ,HENDERSON,NC,27537,27537,"680 VANCO MILL ROAD  ,HENDERSON,NC,27537"
40.659686,-75.072731,280,979 ROUTE 173,BLOOMSBURY,NJ,8804,8804,"979 ROUTE 173,BLOOMSBURY,NJ,8804"
37.963606,-84.391951,59651,5360 ATHENS BOONESBORO ROAD,LEXINGTON,KY,40509,40509,"5360 ATHENS BOONESBORO ROAD,LEXINGTON,KY,40509"
41.231031,-112.0084148,90021,2096 SOUTH 1100 WEST,OGDEN,UT,84401,84401,"2096 SOUTH 1100 WEST,OGDEN,UT,84401"
32.353046,-86.3811,9719,3560 WELL RD,MONTGOMERY,AL,36108,36108,"3560 WELL RD,MONTGOMERY,AL,36108"
0,0,99170094,26505 JONES LOOP ROAD,PUNTA GORDA,FL,33950,33950,"26505 JONES LOOP ROAD,PUNTA GORDA,FL,33950"
33.449051,-112.176007,9751,49 NORTH 53RD AVENUE,PHOENIX,AZ,85043,85043,"49 NORTH 53RD AVENUE,PHOENIX,AZ,85043"
29.5948,-95.28698,41666,1028 N MAIN ST,PEARLAND,TX,77581,77581,"1028 N MAIN ST,PEARLAND,TX,77581"
0,0,99170003,1150 NORTH CANFIELD-NILES ROAD,AUSTINTOWN,OH,44515,44515,"1150 NORTH CANFIELD-NILES ROAD,AUSTINTOWN,OH,44515"
36.0075305,-84.0278195,123,6804 CLINTON HIGHWAY,KNOXVILLE,TN,37912,37912,"6804 CLINTON HIGHWAY,KNOXVILLE,TN,37912"
29.8139838,-82.1688138,1058,17276 NE HWY. 301,WALDO,FL,32694,32694,"17276 NE HWY. 301,WALDO,FL,32694"
50.315253,-119.2460971,834,7156 MEADOWLARK RD,VERNON,BC,V1B 3R6,V1B 3,"7156 MEADOWLARK RD,VERNON,BC,V1B 3"
0,0,99170624,29933 STATE ROAD 52,DADE CITY,FL,33576,33576,"29933 STATE ROAD 52,DADE CITY,FL,33576"
0,0,99171020,1235 RIPLEY STREET,LAKE STATION,IN,46405,46405,"1235 RIPLEY STREET,LAKE STATION,IN,46405"
0,0,79988519,912 N MAIN ST,DRAYTON,ND,58225,58225,"912 N MAIN ST,DRAYTON,ND,58225"
35.813261,-86.446384,65182,2478 NEW SALEM HIGHWAY,MURFREESBORO,TN,37128,37128,"2478 NEW SALEM HIGHWAY,MURFREESBORO,TN,37128"
34.12343,-84.224627,58495,910 MCFARLAND PKWY,ALPHARETTA,GA,30004,30004,"910 MCFARLAND PKWY,ALPHARETTA,GA,30004"
36.0940187,-79.9954072,87929,3110 SANDY RIDGE ROAD,COLFAX,NC,27235,27235,"3110 SANDY RIDGE ROAD,COLFAX,NC,27235"
29.309962,-100.41874,40525,108 US 90 (MILITARY HWY),BRACKETVILLE,TX,78832,78832,"108 US 90 (MILITARY HWY),BRACKETVILLE,TX,78832"
32.697396,-85.323621,66895,2701 ANDREWS RD,OPELIKA,AL,36801-9543,36801,"2701 ANDREWS RD,OPELIKA,AL,36801"
39.4525195,-87.1271889,88738,4425 NORTH STATE ROUTE 59,BRAZIL,IN,47834,47834,"4425 NORTH STATE ROUTE 59,BRAZIL,IN,47834"
36.688629,-101.466476,10081,1015 US HWY 54,GUYMON,OK,73942,73942,"1015 US HWY 54,GUYMON,OK,73942"
0,0,99170459,900 NORTH 99TH AVENUE,AVONDALE,AZ,85323,85323,"900 NORTH 99TH AVENUE,AVONDALE,AZ,85323"
41.9635939,-112.7095853,774,90 SOUTH STONE ROAD,SNOWVILLE,UT,84336,84336,"90 SOUTH STONE ROAD,SNOWVILLE,UT,84336"
41.0271936,-76.0798879,298,1114 STATE ROUTE 93,DRUMS,PA,18222,18222,"1114 STATE ROUTE 93,DRUMS,PA,18222"
49.569574,-97.1919666,839,354 VOYAGEUR ROAD,STE AGATHE,MB,R0G 1Y0,R0G 1,"354 VOYAGEUR ROAD,STE AGATHE,MB,R0G 1"
34.32183,-83.83353,62699,1435 THOMPSON BRIDGE RD,GAINESVILLE,GA,30501,30501,"1435 THOMPSON BRIDGE RD,GAINESVILLE,GA,30501"
0,0,99170661,4380 NASHVILLE ROAD,FRANKLIN,KY,42134,42134,"4380 NASHVILLE ROAD,FRANKLIN,KY,42134"
27.262049,-80.403353,64972,1750 SW GATLIN BLVD.,PORT ST. LUCIE(W),FL,34953,34953,"1750 SW GATLIN BLVD.,PORT ST. LUCIE(W),FL,34953"
41.389194,-81.852229,58133,880 NORTH ROCKY RIVER DRIVE,BEREA,OH,44017,44017,"880 NORTH ROCKY RIVER DRIVE,BEREA,OH,44017"
35.835791,-86.374141,41077,1118 MERCURY BLVD,MURFREESBORO,TN,37130,37130,"1118 MERCURY BLVD,MURFREESBORO,TN,37130"
33.519951,-101.874264,10537,2703 82ND ST. & BOSTON,LUBBOCK,TX,79423,79423,"2703 82ND ST. & BOSTON,LUBBOCK,TX,79423"
35.695322,-77.9400361,86979,2634 US HIGHWAY 301 SW,WILSON,NC,27893,27893,"2634 US HIGHWAY 301 SW,WILSON,NC,27893"
0,0,79988508,280 PARR BLVD,RENO,NV,89512,89512,"280 PARR BLVD,RENO,NV,89512"
45.5527019,-94.255566,84423,107 28TH AVENUE S.,WAITE PARK,MN,56387,56387,"107 28TH AVENUE S.,WAITE PARK,MN,56387"
40.4855483,-75.8400186,86753,14233 KUTZTOWN ROAD,FLEETWOOD,PA,19522,19522,"14233 KUTZTOWN ROAD,FLEETWOOD,PA,19522"
31.777503,-106.392512,59804,6700 GATEWAY BLVD E,EL PASO,TX,79915,79915,"6700 GATEWAY BLVD E,EL PASO,TX,79915"
31.9717303,-102.0738369,8619,2926 RANKIN HWY.,MIDLAND,TX,79706,79706,"2926 RANKIN HWY.,MIDLAND,TX,79706"
0,0,99170571,2460 E. HIGHWAY 60,CHARLESTON,MO,63834,63834,"2460 E. HIGHWAY 60,CHARLESTON,MO,63834"
40.626162,-80.229953,52912,3801 OHIO RIVER BOULEVARD,BADEN,PA,15005,15005,"3801 OHIO RIVER BOULEVARD,BADEN,PA,15005"
34.064488,-117.419529,9640,17628 SLOVER AVENUE,BLOOMINGTON,CA,92316,92316,"17628 SLOVER AVENUE,BLOOMINGTON,CA,92316"
0,0,99170300,2111 SW RAILROAD AVENUE,HAMMOND,LA,70403,70403,"2111 SW RAILROAD AVENUE,HAMMOND,LA,70403"
0,0,99170444,4376 N IN-59,BRAZIL,IN,47834,47834,"4376 N IN-59,BRAZIL,IN,47834"
36.186001,-86.297981,41073,810 S CUMBERLAND ST,LEBANON,TN,37087,37087,"810 S CUMBERLAND ST,LEBANON,TN,37087"
43.031116,-86.216465,51830,17281 HAYES ST MI 49417,GRAND HAVEN,MI,49417,49417,"17281 HAYES ST MI 49417,GRAND HAVEN,MI,49417"
30.655233,-87.7603263,84400,29636 STATE HIGHWAY 59,LOXLEY,AL,36551,36551,"29636 STATE HIGHWAY 59,LOXLEY,AL,36551"
0,0,79988602,3201 SUFFOLK DRIVE,FORT WORTH,TX,76133,76133,"3201 SUFFOLK DRIVE,FORT WORTH,TX,76133"
44.9575886,-93.187695,960,543 N. CLEVELAND AVE,ST. PAUL,MN,55343,55343,"543 N. CLEVELAND AVE,ST. PAUL,MN,55343"
35.9933591,-83.9027441,218,1501 CHERRY STREET,KNOXVILLE,TN,37917,37917,"1501 CHERRY STREET,KNOXVILLE,TN,37917"
35.943964,-84.00335,99987880,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
0,0,99171028,2605 WEST COMMERCE STREET,BUFFALO,TX,75831,75831,"2605 WEST COMMERCE STREET,BUFFALO,TX,75831"
36.09076,-86.627036,41081,2664 SMITH SPRINGS BLVD,NASHVILLE,TN,37217,37217,"2664 SMITH SPRINGS BLVD,NASHVILLE,TN,37217"
33.446904,-104.524584,64961,4400 N. MAIN ST.,ROSWELL,NM,88201,88201,"4400 N. MAIN ST.,ROSWELL,NM,88201"
31.2231094,-101.9392099,8634,704 MAIN STREET,RANKIN,TX,79778,79778,"704 MAIN STREET,RANKIN,TX,79778"
37.232888,-93.219716,9643,2019 N LECOMPTE ROAD,SPRINGFIELD,MO,65803,65803,"2019 N LECOMPTE ROAD,SPRINGFIELD,MO,65803"
-1,-1,1264,3105 NORTH TOLTEC ROAD,ELOY,AZ,85131,85131,"3105 NORTH TOLTEC ROAD,ELOY,AZ,85131"
44.31758,-93.295205,54610,2519 LYNDALE AVENUE N,FARIBAULT,MN,55021,55021,"2519 LYNDALE AVENUE N,FARIBAULT,MN,55021"
0,0,99979988,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
30.287985,-98.404028,40575,521 NORTH US 281,JOHNSON CITY,TX,78636,78636,"521 NORTH US 281,JOHNSON CITY,TX,78636"
41.149179,-88.835488,16982,2399 N. BLOOMINGTON ST.,STREATOR,IL,61364,61364,"2399 N. BLOOMINGTON ST.,STREATOR,IL,61364"
41.205368,-85.705941,56139,2125 NORTH STATE ROAD 13,PIERCETON,IN,46562,46562,"2125 NORTH STATE ROAD 13,PIERCETON,IN,46562"
39.826529,-85.77099,58047,110 OPPORTUNITY PARKWAY,GREENFIELD,IN,46140,46140,"110 OPPORTUNITY PARKWAY,GREENFIELD,IN,46140"
42.393267,-83.761576,58876,300 SIX MILE ROAD,WHITMORE LAKE,MI,48115,48115,"300 SIX MILE ROAD,WHITMORE LAKE,MI,48115"
40.836487,-111.934094,772,885 NORTH POINT CIRCLE,NORTH SALT LAKE,UT,84054,84054,"885 NORTH POINT CIRCLE,NORTH SALT LAKE,UT,84054"
47.4704877,-111.3581434,925,3715 31ST STREET SW,GREAT FALLS,MT,59404,59404,"3715 31ST STREET SW,GREAT FALLS,MT,59404"
0,0,99170653,3231 EAST 181ST AVENUE,HEBRON,IN,46341,46341,"3231 EAST 181ST AVENUE,HEBRON,IN,46341"
0,0,99170883,9800 I-20 FRONTAGE ROAD,CANTON,TX,75103,75103,"9800 I-20 FRONTAGE ROAD,CANTON,TX,75103"
36.27939,-80.825452,56940,626 CC CAMP ROAD,ELKIN,NC,28621,28621,"626 CC CAMP ROAD,ELKIN,NC,28621"
41.8348513,-87.7436777,81042,SWC OF CICERO AVE. AND 32ND ST,CICERO,IL,60804,60804,"SWC OF CICERO AVE. AND 32ND ST,CICERO,IL,60804"
41.459584,-81.738723,11942,3580 RIDGE ROAD,BROOKLYN,OH,44144,44144,"3580 RIDGE ROAD,BROOKLYN,OH,44144"
40.395807,-79.442484,52929,8064 ROUTE 22,NEW ALEXANDRIA,PA,15670,15670,"8064 ROUTE 22,NEW ALEXANDRIA,PA,15670"
0,0,99170303,905 AMERICAN ROAD,NAPOLEON,OH,43545,43545,"905 AMERICAN ROAD,NAPOLEON,OH,43545"
36.6282753,-79.8589517,4630,4801 GREENSBORO RD.,RIDGEWAY,VA,24148,24148,"4801 GREENSBORO RD.,RIDGEWAY,VA,24148"
41.6285306,-87.5082058,88305,4705 CALUMET AVENUE,HAMMOND,IN,46327,46327,"4705 CALUMET AVENUE,HAMMOND,IN,46327"
38.4995887,-82.6519311,89266,202 MARION PIKE,COAL GROVE,OH,45638,45638,"202 MARION PIKE,COAL GROVE,OH,45638"
0,0,99987963,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
50.479056,-104.289309,863,1800 N SERVICE ROAD,BALGONIE,SK,S0G 0E0,S0G 0,"1800 N SERVICE ROAD,BALGONIE,SK,S0G 0"
37.077374,-76.4762582,4671,11702 JEFFERSON AVE.,NEWPORT NEWS,VA,23606,23606,"11702 JEFFERSON AVE.,NEWPORT NEWS,VA,23606"
40.4338788,-109.4991421,779,1521 SOUTH 1500 EAST,VERNAL,UT,84078,84078,"1521 SOUTH 1500 EAST,VERNAL,UT,84078"
0,0,99170023,7205 SOUTH STATE ROAD,IONIA,MI,48846,48846,"7205 SOUTH STATE ROAD,IONIA,MI,48846"
27.2167,-81.8617,67823,6785 SW ENTERPRIZE BLVD,ARCADIA,FL,34269-6701,34269,"6785 SW ENTERPRIZE BLVD,ARCADIA,FL,34269"
33.57811,-101.85165,10146,1502 19TH ST.,LUBBOCK,TX,79401,79401,"1502 19TH ST.,LUBBOCK,TX,79401"
