dimstate,dimcity,dimzipcode,dimcounty,dimcounty2
NY,Keeseville,12944,Essex,Essex County
NY,Lake Clear,12945,Franklin,Franklin County
NY,Lake Placid,12946,Essex,Essex County
NY,Lawrenceville,12949,Saint Lawrence,Saint Lawrence County
NY,Lewis,12950,Essex,Essex County
NY,Lyon Mountain,12952,Clinton,Clinton County
NY,Malone,12953,Franklin,Franklin County
NY,Lyon Mountain,12955,Clinton,Clinton County
NY,Mineville,12956,Essex,Essex County
NY,Moira,12957,Franklin,Franklin County
NY,Mooers,12958,Clinton,Clinton County
NY,Mooers Forks,12959,Clinton,Clinton County
NY,Moriah,12960,Essex,Essex County
NY,Moriah Center,12961,Essex,Essex County
NY,Morrisonville,12962,Clinton,Clinton County
NY,New Russia,12964,Essex,Essex County
NY,Nicholville,12965,Saint Lawrence,Saint Lawrence County
NY,North Bangor,12966,Franklin,Franklin County
NY,North Lawrence,12967,Saint Lawrence,Saint Lawrence County
NY,Owls Head,12969,Franklin,Franklin County
NY,Paul Smiths,12970,Franklin,Franklin County
NY,Peru,12972,Clinton,Clinton County
NY,Piercefield,12973,Saint Lawrence,Saint Lawrence County
NY,Port Henry,12974,Essex,Essex County
NY,Port Kent,12975,Essex,Essex County
NY,Rainbow Lake,12976,Franklin,Franklin County
NY,Ray Brook,12977,Essex,Essex County
NY,Redford,12978,Clinton,Clinton County
NY,Rouses Point,12979,Clinton,Clinton County
NY,Saint Regis Falls,12980,Franklin,Franklin County
NY,Saranac,12981,Clinton,Clinton County
NY,Saranac Lake,12983,Franklin,Franklin County
NY,Schuyler Falls,12985,Clinton,Clinton County
NY,Tupper Lake,12986,Franklin,Franklin County
NY,Upper Jay,12987,Essex,Essex County
NY,Vermontville,12989,Franklin,Franklin County
NY,West Chazy,12992,Clinton,Clinton County
NY,Westport,12993,Essex,Essex County
NY,Whippleville,12995,Franklin,Franklin County
NY,Willsboro,12996,Essex,Essex County
NY,Wilmington,12997,Essex,Essex County
NY,Witherbee,12998,Essex,Essex County
NY,Apulia Station,13020,Onondaga,Onondaga County
NY,Auburn,13021,Cayuga,Cayuga County
NY,Auburn,13022,Cayuga,Cayuga County
NY,Auburn,13024,Cayuga,Cayuga County
NY,Aurora,13026,Cayuga,Cayuga County
NY,Baldwinsville,13027,Onondaga,Onondaga County
NY,Bernhards Bay,13028,Oswego,Oswego County
NY,Brewerton,13029,Onondaga,Onondaga County
NY,Bridgeport,13030,Onondaga,Onondaga County
NY,Camillus,13031,Onondaga,Onondaga County
NY,Canastota,13032,Madison,Madison County
NY,Cato,13033,Cayuga,Cayuga County
NY,Cayuga,13034,Cayuga,Cayuga County
NY,Cazenovia,13035,Madison,Madison County
NY,Central Square,13036,Oswego,Oswego County
NY,Chittenango,13037,Madison,Madison County
NY,Cicero,13039,Onondaga,Onondaga County
NY,Cincinnatus,13040,Cortland,Cortland County
NY,Clay,13041,Onondaga,Onondaga County
NY,Cleveland,13042,Oswego,Oswego County
NY,Clockville,13043,Madison,Madison County
NY,Constantia,13044,Oswego,Oswego County
NY,Cortland,13045,Cortland,Cortland County
NY,Delphi Falls,13051,Onondaga,Onondaga County
NY,De Ruyter,13052,Madison,Madison County
NY,Dryden,13053,Tompkins,Tompkins County
NY,Durhamville,13054,Oneida,Oneida County
NY,East Homer,13056,Cortland,Cortland County
NY,East Syracuse,13057,Onondaga,Onondaga County
NY,Elbridge,13060,Onondaga,Onondaga County
NY,Erieville,13061,Madison,Madison County
NY,Etna,13062,Tompkins,Tompkins County
NY,Fabius,13063,Onondaga,Onondaga County
NY,Fair Haven,13064,Oswego,Oswego County
NY,Fayette,13065,Seneca,Seneca County
NY,Fayetteville,13066,Onondaga,Onondaga County
NY,Freeville,13068,Tompkins,Tompkins County
NY,Fulton,13069,Oswego,Oswego County
NY,Genoa,13071,Cayuga,Cayuga County
NY,Georgetown,13072,Madison,Madison County
NY,Groton,13073,Tompkins,Tompkins County
NY,Hannibal,13074,Oswego,Oswego County
NY,Hastings,13076,Oswego,Oswego County
NY,Homer,13077,Cortland,Cortland County
NY,Jamesville,13078,Onondaga,Onondaga County
NY,Jordan,13080,Onondaga,Onondaga County
NY,King Ferry,13081,Cayuga,Cayuga County
NY,Kirkville,13082,Onondaga,Onondaga County
NY,Lacona,13083,Oswego,Oswego County
NY,La Fayette,13084,Onondaga,Onondaga County
NY,Little York,13087,Cortland,Cortland County
NY,Liverpool,13088,Onondaga,Onondaga County
NY,Liverpool,13089,Onondaga,Onondaga County
NY,Liverpool,13090,Onondaga,Onondaga County
NY,Locke,13092,Cayuga,Cayuga County
NY,Lycoming,13093,Oswego,Oswego County
NY,Mc Graw,13101,Cortland,Cortland County
NY,Mc Lean,13102,Tompkins,Tompkins County
NY,Mallory,13103,Oswego,Oswego County
NY,Manlius,13104,Onondaga,Onondaga County
NY,Maple View,13107,Oswego,Oswego County
NY,Marcellus,13108,Onondaga,Onondaga County
NY,Marietta,13110,Onondaga,Onondaga County
NY,Martville,13111,Cayuga,Cayuga County
NY,Memphis,13112,Onondaga,Onondaga County
NY,Meridian,13113,Cayuga,Cayuga County
NY,Mexico,13114,Oswego,Oswego County
NY,Minetto,13115,Oswego,Oswego County
NY,Minoa,13116,Onondaga,Onondaga County
NY,Montezuma,13117,Cayuga,Cayuga County
NY,Moravia,13118,Cayuga,Cayuga County
NY,Mottville,13119,Onondaga,Onondaga County
NY,Nedrow,13120,Onondaga,Onondaga County
NY,New Haven,13121,Oswego,Oswego County
NY,New Woodstock,13122,Madison,Madison County
NY,North Bay,13123,Oneida,Oneida County
NY,North Pitcher,13124,Chenango,Chenango County
NY,Oswego,13126,Oswego,Oswego County
NY,Georgetown,13129,Chenango,Chenango County
NY,Parish,13131,Oswego,Oswego County
NY,Pennellville,13132,Oswego,Oswego County
NY,Peterboro,13134,Madison,Madison County
NY,Phoenix,13135,Oswego,Oswego County
NY,Pitcher,13136,Chenango,Chenango County
NY,Plainville,13137,Onondaga,Onondaga County
NY,Pompey,13138,Onondaga,Onondaga County
NY,Poplar Ridge,13139,Cayuga,Cayuga County
NY,Port Byron,13140,Cayuga,Cayuga County
NY,Preble,13141,Cortland,Cortland County
NY,Pulaski,13142,Oswego,Oswego County
NY,Red Creek,13143,Wayne,Wayne County
NY,Richland,13144,Oswego,Oswego County
NY,Sandy Creek,13145,Oswego,Oswego County
NY,Savannah,13146,Wayne,Wayne County
NY,Scipio Center,13147,Cayuga,Cayuga County
NY,Seneca Falls,13148,Seneca,Seneca County
NY,Skaneateles,13152,Onondaga,Onondaga County
NY,Skaneateles Falls,13153,Onondaga,Onondaga County
NY,South Butler,13154,Wayne,Wayne County
NY,South Otselic,13155,Chenango,Chenango County
NY,Sterling,13156,Cayuga,Cayuga County
NY,Sylvan Beach,13157,Oneida,Oneida County
NY,Truxton,13158,Cortland,Cortland County
NY,Tully,13159,Onondaga,Onondaga County
NY,Union Springs,13160,Cayuga,Cayuga County
NY,Verona Beach,13162,Oneida,Oneida County
NY,Wampsville,13163,Madison,Madison County
NY,Warners,13164,Onondaga,Onondaga County
NY,Waterloo,13165,Seneca,Seneca County
NY,Weedsport,13166,Cayuga,Cayuga County
NY,West Monroe,13167,Oswego,Oswego County
NY,Syracuse,13201,Onondaga,Onondaga County
NY,Syracuse,13202,Onondaga,Onondaga County
NY,Syracuse,13203,Onondaga,Onondaga County
NY,Syracuse,13204,Onondaga,Onondaga County
NY,Syracuse,13205,Onondaga,Onondaga County
NY,Syracuse,13206,Onondaga,Onondaga County
NY,Syracuse,13207,Onondaga,Onondaga County
NY,Syracuse,13208,Onondaga,Onondaga County
NY,Syracuse,13209,Onondaga,Onondaga County
NY,Syracuse,13210,Onondaga,Onondaga County
NY,Syracuse,13211,Onondaga,Onondaga County
NY,Syracuse,13212,Onondaga,Onondaga County
NY,Syracuse,13214,Onondaga,Onondaga County
NY,Syracuse,13215,Onondaga,Onondaga County
NY,Syracuse,13217,Onondaga,Onondaga County
NY,Syracuse,13218,Onondaga,Onondaga County
NY,Syracuse,13219,Onondaga,Onondaga County
NY,Syracuse,13220,Onondaga,Onondaga County
NY,Syracuse,13221,Onondaga,Onondaga County
NY,Syracuse,13224,Onondaga,Onondaga County
NY,Syracuse,13225,Onondaga,Onondaga County
NY,Syracuse,13235,Onondaga,Onondaga County
NY,Syracuse,13244,Onondaga,Onondaga County
NY,Syracuse,13250,Onondaga,Onondaga County
NY,Syracuse,13251,Onondaga,Onondaga County
NY,Syracuse,13252,Onondaga,Onondaga County
NY,Syracuse,13260,Onondaga,Onondaga County
NY,Syracuse,13261,Onondaga,Onondaga County
NY,Syracuse,13290,Onondaga,Onondaga County
NY,Alder Creek,13301,Oneida,Oneida County
NY,Altmar,13302,Oswego,Oswego County
NY,Ava,13303,Oneida,Oneida County
NY,Barneveld,13304,Oneida,Oneida County
NY,Beaver Falls,13305,Lewis,Lewis County
NY,Blossvale,13308,Oneida,Oneida County
NY,Boonville,13309,Oneida,Oneida County
NY,Bouckville,13310,Madison,Madison County
NY,Brantingham,13312,Lewis,Lewis County
NY,Bridgewater,13313,Oneida,Oneida County
NY,Brookfield,13314,Madison,Madison County
NY,Burlington Flats,13315,Otsego,Otsego County
NY,Camden,13316,Oneida,Oneida County
NY,Canajoharie,13317,Montgomery,Montgomery County
NY,Cassville,13318,Oneida,Oneida County
NY,Chadwicks,13319,Oneida,Oneida County
NY,Cherry Valley,13320,Otsego,Otsego County
NY,Clark Mills,13321,Oneida,Oneida County
NY,Clayville,13322,Oneida,Oneida County
NY,Clinton,13323,Oneida,Oneida County
NY,Cold Brook,13324,Herkimer,Herkimer County
NY,Constableville,13325,Lewis,Lewis County
NY,Cooperstown,13326,Otsego,Otsego County
NY,Croghan,13327,Lewis,Lewis County
NY,Deansboro,13328,Oneida,Oneida County
NY,Dolgeville,13329,Herkimer,Herkimer County
NY,Eagle Bay,13331,Herkimer,Herkimer County
NY,Earlville,13332,Chenango,Chenango County
NY,East Springfield,13333,Otsego,Otsego County
NY,Eaton,13334,Madison,Madison County
NY,Edmeston,13335,Otsego,Otsego County
NY,Fly Creek,13337,Otsego,Otsego County
NY,Forestport,13338,Oneida,Oneida County
NY,Fort Plain,13339,Montgomery,Montgomery County
NY,Frankfort,13340,Herkimer,Herkimer County
NY,Franklin Springs,13341,Oneida,Oneida County
NY,Garrattsville,13342,Otsego,Otsego County
NY,Glenfield,13343,Lewis,Lewis County
NY,Greig,13345,Lewis,Lewis County
NY,Hamilton,13346,Madison,Madison County
NY,Hartwick,13348,Otsego,Otsego County
NY,Herkimer,13350,Herkimer,Herkimer County
NY,Hinckley,13352,Oneida,Oneida County
NY,Hoffmeister,13353,Hamilton,Hamilton County
NY,Holland Patent,13354,Oneida,Oneida County
NY,Hubbardsville,13355,Madison,Madison County
NY,Ilion,13357,Herkimer,Herkimer County
NY,Inlet,13360,Hamilton,Hamilton County
NY,Jordanville,13361,Herkimer,Herkimer County
NY,Knoxboro,13362,Oneida,Oneida County
NY,Lee Center,13363,Oneida,Oneida County
NY,Leonardsville,13364,Madison,Madison County
NY,Little Falls,13365,Herkimer,Herkimer County
NY,Lowville,13367,Lewis,Lewis County
NY,Lyons Falls,13368,Lewis,Lewis County
NY,Mc Connellsville,13401,Oneida,Oneida County
NY,Madison,13402,Madison,Madison County
NY,Marcy,13403,Oneida,Oneida County
NY,Martinsburg,13404,Lewis,Lewis County
NY,Middleville,13406,Herkimer,Herkimer County
NY,Mohawk,13407,Herkimer,Herkimer County
NY,Morrisville,13408,Madison,Madison County
NY,Munnsville,13409,Madison,Madison County
NY,Nelliston,13410,Montgomery,Montgomery County
NY,New Berlin,13411,Chenango,Chenango County
NY,New Hartford,13413,Oneida,Oneida County
NY,New Lisbon,13415,Otsego,Otsego County
NY,Newport,13416,Herkimer,Herkimer County
NY,New York Mills,13417,Oneida,Oneida County
NY,North Brookfield,13418,Madison,Madison County
NY,Old Forge,13420,Herkimer,Herkimer County
NY,Oneida,13421,Madison,Madison County
NY,Oriskany,13424,Oneida,Oneida County
NY,Oriskany Falls,13425,Oneida,Oneida County
NY,Orwell,13426,Oswego,Oswego County
NY,Palatine Bridge,13428,Montgomery,Montgomery County
NY,Poland,13431,Herkimer,Herkimer County
NY,Port Leyden,13433,Lewis,Lewis County
NY,Prospect,13435,Oneida,Oneida County
NY,Raquette Lake,13436,Hamilton,Hamilton County
NY,Redfield,13437,Oswego,Oswego County
NY,Remsen,13438,Oneida,Oneida County
NY,Richfield Springs,13439,Otsego,Otsego County
NY,Rome,13440,Oneida,Oneida County
NY,Rome,13441,Oneida,Oneida County
NY,Rome,13442,Oneida,Oneida County
NY,Rome,13449,Oneida,Oneida County
NY,Roseboom,13450,Otsego,Otsego County
NY,Saint Johnsville,13452,Montgomery,Montgomery County
NY,Salisbury Center,13454,Herkimer,Herkimer County
NY,Sangerfield,13455,Oneida,Oneida County
NY,Sauquoit,13456,Oneida,Oneida County
NY,Schuyler Lake,13457,Otsego,Otsego County
NY,Sharon Springs,13459,Schoharie,Schoharie County
NY,Sherburne,13460,Chenango,Chenango County
NY,Sherrill,13461,Oneida,Oneida County
NY,Smyrna,13464,Chenango,Chenango County
NY,Solsville,13465,Madison,Madison County
NY,Springfield Center,13468,Otsego,Otsego County
NY,Stittville,13469,Oneida,Oneida County
NY,Stratford,13470,Fulton,Fulton County
NY,Taberg,13471,Oneida,Oneida County
NY,Thendara,13472,Herkimer,Herkimer County
NY,Turin,13473,Lewis,Lewis County
NY,Van Hornesville,13475,Herkimer,Herkimer County
NY,Vernon,13476,Oneida,Oneida County
NY,Vernon Center,13477,Oneida,Oneida County
NY,Verona,13478,Oneida,Oneida County
NY,Washington Mills,13479,Oneida,Oneida County
NY,Waterville,13480,Oneida,Oneida County
NY,West Burlington,13482,Otsego,Otsego County
NY,Westdale,13483,Oneida,Oneida County
NY,West Eaton,13484,Madison,Madison County
NY,West Edmeston,13485,Otsego,Otsego County
NY,Westernville,13486,Oneida,Oneida County
NY,Westford,13488,Otsego,Otsego County
NY,West Leyden,13489,Lewis,Lewis County
NY,Westmoreland,13490,Oneida,Oneida County
NY,West Winfield,13491,Herkimer,Herkimer County
NY,Whitesboro,13492,Oneida,Oneida County
NY,Williamstown,13493,Oswego,Oswego County
NY,Woodgate,13494,Oneida,Oneida County
NY,Yorkville,13495,Oneida,Oneida County
NY,Utica,13501,Oneida,Oneida County
NY,Utica,13502,Oneida,Oneida County
NY,Utica,13503,Oneida,Oneida County
NY,Utica,13504,Oneida,Oneida County
NY,Utica,13505,Oneida,Oneida County
NY,Utica,13599,Oneida,Oneida County
NY,Watertown,13601,Jefferson,Jefferson County
NY,Fort Drum,13602,Jefferson,Jefferson County
NY,Watertown,13603,Jefferson,Jefferson County
NY,Adams,13605,Jefferson,Jefferson County
NY,Adams Center,13606,Jefferson,Jefferson County
NY,Alexandria Bay,13607,Jefferson,Jefferson County
NY,Antwerp,13608,Jefferson,Jefferson County
NY,Belleville,13611,Jefferson,Jefferson County
NY,Black River,13612,Jefferson,Jefferson County
NY,Brasher Falls,13613,Saint Lawrence,Saint Lawrence County
NY,Brier Hill,13614,Saint Lawrence,Saint Lawrence County
NY,Brownville,13615,Jefferson,Jefferson County
NY,Calcium,13616,Jefferson,Jefferson County
NY,Canton,13617,Saint Lawrence,Saint Lawrence County
NY,Cape Vincent,13618,Jefferson,Jefferson County
NY,Carthage,13619,Jefferson,Jefferson County
NY,Castorland,13620,Lewis,Lewis County
NY,Chase Mills,13621,Saint Lawrence,Saint Lawrence County
NY,Chaumont,13622,Jefferson,Jefferson County
NY,Chippewa Bay,13623,Saint Lawrence,Saint Lawrence County
NY,Clayton,13624,Jefferson,Jefferson County
NY,Colton,13625,Saint Lawrence,Saint Lawrence County
NY,Copenhagen,13626,Lewis,Lewis County
NY,Deer River,13627,Lewis,Lewis County
NY,Deferiet,13628,Jefferson,Jefferson County
NY,De Kalb Junction,13630,Saint Lawrence,Saint Lawrence County
NY,Denmark,13631,Lewis,Lewis County
NY,Depauville,13632,Jefferson,Jefferson County
NY,De Peyster,13633,Saint Lawrence,Saint Lawrence County
NY,Dexter,13634,Jefferson,Jefferson County
NY,Edwards,13635,Saint Lawrence,Saint Lawrence County
NY,Ellisburg,13636,Jefferson,Jefferson County
NY,Evans Mills,13637,Jefferson,Jefferson County
NY,Felts Mills,13638,Jefferson,Jefferson County
NY,Fine,13639,Saint Lawrence,Saint Lawrence County
NY,Wellesley Island,13640,Jefferson,Jefferson County
NY,Fishers Landing,13641,Jefferson,Jefferson County
NY,Gouverneur,13642,Saint Lawrence,Saint Lawrence County
NY,Great Bend,13643,Jefferson,Jefferson County
NY,Hailesboro,13645,Saint Lawrence,Saint Lawrence County
NY,Hammond,13646,Saint Lawrence,Saint Lawrence County
NY,Hannawa Falls,13647,Saint Lawrence,Saint Lawrence County
NY,Harrisville,13648,Lewis,Lewis County
NY,Helena,13649,Saint Lawrence,Saint Lawrence County
NY,Henderson,13650,Jefferson,Jefferson County
NY,Henderson Harbor,13651,Jefferson,Jefferson County
NY,Hermon,13652,Saint Lawrence,Saint Lawrence County
NY,Heuvelton,13654,Saint Lawrence,Saint Lawrence County
NY,Hogansburg,13655,Franklin,Franklin County
NY,La Fargeville,13656,Jefferson,Jefferson County
NY,Limerick,13657,Jefferson,Jefferson County
NY,Lisbon,13658,Saint Lawrence,Saint Lawrence County
NY,Lorraine,13659,Jefferson,Jefferson County
NY,Madrid,13660,Saint Lawrence,Saint Lawrence County
NY,Mannsville,13661,Jefferson,Jefferson County
NY,Massena,13662,Saint Lawrence,Saint Lawrence County
NY,Morristown,13664,Saint Lawrence,Saint Lawrence County
NY,Natural Bridge,13665,Jefferson,Jefferson County
NY,Newton Falls,13666,Saint Lawrence,Saint Lawrence County
NY,Norfolk,13667,Saint Lawrence,Saint Lawrence County
NY,Norwood,13668,Saint Lawrence,Saint Lawrence County
NY,Ogdensburg,13669,Saint Lawrence,Saint Lawrence County
NY,Oswegatchie,13670,Saint Lawrence,Saint Lawrence County
NY,Oxbow,13671,Jefferson,Jefferson County
NY,Parishville,13672,Saint Lawrence,Saint Lawrence County
NY,Philadelphia,13673,Jefferson,Jefferson County
NY,Pierrepont Manor,13674,Jefferson,Jefferson County
NY,Plessis,13675,Jefferson,Jefferson County
NY,Potsdam,13676,Saint Lawrence,Saint Lawrence County
NY,Pyrites,13677,Saint Lawrence,Saint Lawrence County
NY,Raymondville,13678,Saint Lawrence,Saint Lawrence County
NY,Redwood,13679,Jefferson,Jefferson County
NY,Rensselaer Falls,13680,Saint Lawrence,Saint Lawrence County
NY,Richville,13681,Saint Lawrence,Saint Lawrence County
NY,Rodman,13682,Jefferson,Jefferson County
NY,Rooseveltown,13683,Saint Lawrence,Saint Lawrence County
NY,Russell,13684,Saint Lawrence,Saint Lawrence County
NY,Sackets Harbor,13685,Jefferson,Jefferson County
NY,South Colton,13687,Saint Lawrence,Saint Lawrence County
NY,South Rutland,13688,Jefferson,Jefferson County
NY,Star Lake,13690,Saint Lawrence,Saint Lawrence County
NY,Theresa,13691,Jefferson,Jefferson County
NY,Thousand Island Park,13692,Jefferson,Jefferson County
NY,Three Mile Bay,13693,Jefferson,Jefferson County
NY,Waddington,13694,Saint Lawrence,Saint Lawrence County
NY,Wanakena,13695,Saint Lawrence,Saint Lawrence County
NY,West Stockholm,13696,Saint Lawrence,Saint Lawrence County
NY,Winthrop,13697,Saint Lawrence,Saint Lawrence County
NY,Potsdam,13699,Saint Lawrence,Saint Lawrence County
NY,Afton,13730,Chenango,Chenango County
NY,Andes,13731,Delaware,Delaware County
NY,Apalachin,13732,Tioga,Tioga County
NY,Bainbridge,13733,Chenango,Chenango County
NY,Barton,13734,Tioga,Tioga County
NY,Berkshire,13736,Tioga,Tioga County
NY,Bible School Park,13737,Broome,Broome County
NY,Blodgett Mills,13738,Cortland,Cortland County
NY,Bloomville,13739,Delaware,Delaware County
NY,Bovina Center,13740,Delaware,Delaware County
NY,Candor,13743,Tioga,Tioga County
NY,Castle Creek,13744,Broome,Broome County
